id,timestamp,user_id,session_id,ad_id,campaign_id,ad_format,device_type,browser,operating_system,country,click_position_x,click_position_y,time_on_page,page_url,referrer_url,cost_per_click,is_conversion,conversion_value
519,1751185597.0,d5e3fe41-db77-4259-b05f-e6ca21f8a548,77ef4cd1-321e-4801-8313-992fb803c681,ad_8871,fitness_challenge,popup,tablet,firefox,iOS,Tunisia,92,438,52,http://whitaker.info/,,0.2,True,139.32
520,1751421806.0,2f67245f-cace-4afb-968b-a4bf68b2e3e3,21fd0c79-f792-4385-96a2-e645f76746c8,ad_7220,fitness_challenge,native,desktop,edge,Linux,Somalia,1219,1043,246,https://carr-frye.info/,https://hicks.com/,0.79,False,0.0
521,1751627759.0,641896f9-5a06-419b-be72-a4ba87430e86,054b88f6-fd39-481b-84b8-0627b4abf9c8,ad_1334,fitness_challenge,native,tablet,chrome,macOS,Zambia,857,904,6,https://www.mccann-williams.com/,https://www.rosales-russell.info/,3.29,True,28.54
522,1751354066.0,93d72e6e-a94a-4e1d-be1e-ad6f843f9dbc,27e3254d-3a00-4f0a-8ee2-9c821e1b7812,ad_9141,back_to_school,interstitial,tablet,chrome,Linux,Romania,561,865,281,http://www.osborne.org/,,3.72,False,0.0
523,1750412170.0,10909275-3e4b-4e37-a3ec-5eb0471cbc7d,acd0ac71-a92b-4b47-a5c7-47af1bf170a0,ad_3637,fashion_week_special,banner,mobile,chrome,Windows,Colombia,1899,148,92,http://www.wheeler.com/,http://walker.org/,0.37,False,0.0
524,1750086550.0,5bd5dc44-2f08-4a7a-b45f-791d66922419,ff792a55-24a0-49a2-bb26-45c793e9d4c0,ad_4411,mobile_app_install,interstitial,desktop,opera,macOS,Vanuatu,1163,820,202,http://www.smith.com/,,1.88,False,0.0
525,1749779804.0,5df7a4ca-221e-42eb-a52a-657ef02e1cbd,728c0cf7-3197-4d94-8910-769806dcc084,ad_8941,food_delivery,interstitial,mobile,firefox,Linux,Niger,36,262,256,http://www.jackson.net/,https://carlson.biz/,0.44,True,107.8
526,1749952378.0,d717aff8-b1b5-4c16-9d7c-97bac7fa4585,3917b0fc-c643-4d4c-9c4c-9e1b94d07317,ad_5587,travel_deals,banner,desktop,edge,Android,Tajikistan,333,318,209,http://www.johnson.com/,https://www.henson.com/,0.63,False,0.0
527,1750809655.0,0791b978-13e7-420a-ad03-7008c585aa39,88da3306-1659-4aaf-964b-96297123b0a0,ad_6029,mobile_app_install,popup,desktop,chrome,iOS,Malaysia,1773,257,272,http://www.johnson-cox.com/,http://www.cummings-davila.info/,2.01,False,0.0
528,1749798473.0,c3821157-b432-4749-87c8-098c44c37c2f,03bfdb5c-4f97-4d52-bfd2-be3289a49717,ad_1419,back_to_school,video,tablet,edge,Windows,Netherlands Antilles,1458,462,249,http://www.mitchell.com/,,4.84,False,0.0
529,1751223303.0,bd217a34-71f6-421c-9498-60f4ff54697d,9a6ba23e-471f-4843-8239-b08ebbe6849d,ad_8813,travel_deals,banner,mobile,edge,macOS,Pakistan,1610,533,141,http://www.dillon.com/,https://flores-cardenas.com/,4.86,False,0.0
530,1750820725.0,13463481-cb60-4a75-ba2b-69e981c5a0db,7cb86283-bc74-4c61-b809-822915feca1b,ad_2501,travel_deals,interstitial,tablet,chrome,Android,Guyana,960,460,292,https://farley.info/,,3.91,False,0.0
531,1751361294.0,8d01436b-cc6c-4c59-95ca-d43c356add31,0d749174-60f4-4f63-a92c-5f76e8499ded,ad_7982,fitness_challenge,video,tablet,chrome,Linux,Montserrat,311,265,21,http://www.nichols.org/,https://www.wood-mcknight.com/,4.26,False,0.0
532,1750382512.0,e31e7e80-0f2e-43e0-be0c-323ee4ecc1f2,a7e5077d-22a6-48ad-992b-7227c285d3c6,ad_5158,holiday_deals,banner,mobile,edge,macOS,Germany,1393,79,299,http://hodges-ellison.com/,http://dillon.com/,4.95,False,0.0
533,1749817239.0,1b47cbec-401c-408c-8a69-4d4dfb31802c,6f6e4754-2da8-432a-acb5-03874641c6c8,ad_7323,streaming_service,popup,mobile,firefox,macOS,Faroe Islands,1480,627,201,https://www.strickland.com/,,0.25,False,0.0
534,1750495668.0,a6955c2e-0a1b-4c5a-84f7-2adaf51196d0,b80ba58a-65ba-4e76-af6f-f191db266934,ad_9474,food_delivery,video,mobile,edge,Android,Somalia,591,130,223,http://santos.com/,http://www.douglas.info/,2.16,False,0.0
535,1749434362.0,884ffcdd-b612-4cd5-99c6-c9e1f87ae608,66b31d2f-7b22-49e3-82d9-3a5b824cf613,ad_9402,fashion_week_special,video,desktop,chrome,Android,Egypt,289,313,227,https://oconnell-martin.com/,http://jones-robinson.com/,4.86,True,136.56
536,1750916988.0,74df6075-f18e-4f58-a98c-b27659b8c1d4,23dbd978-49ee-4827-8211-8a4ce8e8cc03,ad_1258,fashion_week_special,native,mobile,firefox,Windows,Sudan,289,428,35,http://deleon.com/,,0.94,False,0.0
537,1750611064.0,d66568ac-ad6c-4e58-a30c-47fb7591be45,8b38d4f8-056d-47d5-a9fa-59a31e76af9a,ad_7344,back_to_school,popup,tablet,firefox,Android,Papua New Guinea,1305,314,233,https://www.gonzales.org/,,2.24,False,0.0
538,1749981671.0,ece473be-cd33-46d4-a290-0660c9ca28b5,2ed7be93-9f37-437a-b98d-a2b59d46c112,ad_6039,fitness_challenge,native,tablet,safari,Android,Indonesia,1456,532,40,https://www.pruitt-vasquez.info/,https://campbell.com/,0.74,True,452.13
539,1750046476.0,a5484f08-0817-48d9-9e22-8ad7b4fffc6a,ed1b310d-b3ab-42a9-afec-ce83983428d3,ad_5936,holiday_deals,banner,mobile,firefox,iOS,San Marino,906,1010,133,http://gill.com/,https://www.hoffman.com/,0.11,False,0.0
540,1751216075.0,d80a4019-5a51-4f21-bfc3-1814c4df9d56,3e7120dc-2f59-4e32-a9e4-c8811deef429,ad_6066,summer_sale_2025,native,mobile,chrome,macOS,Uganda,764,1020,285,http://www.fletcher.info/,https://www.sutton.com/,4.17,False,0.0
541,1749424803.0,94ca7e10-f9b1-4ba3-9d6c-80f4124494fc,2b1a54d5-3dce-44fa-9436-415da339c381,ad_4859,summer_sale_2025,banner,tablet,firefox,macOS,Palestinian Territory,934,646,140,http://www.rivas.net/,http://www.singleton.org/,2.4,False,0.0
542,1750318589.0,7bf9eabc-dfd5-4729-b37e-637566efcd07,6ba3a2b6-03cf-4de1-bd6a-3a0e64f8ccb4,ad_2665,fashion_week_special,banner,tablet,safari,macOS,Western Sahara,545,710,159,http://mcguire.com/,,1.47,False,0.0
543,1750043468.0,6ec6e64b-1b33-489f-b75f-ccc83fd67877,8fc22e22-d4c3-415c-b51d-741ed04a92fd,ad_7969,summer_sale_2025,native,mobile,safari,macOS,Jersey,541,877,295,http://yates.net/,https://www.martinez-meyer.org/,1.51,False,0.0
544,1751476904.0,12b3995b-2255-45ee-984c-b0b41c8f0f22,6ee1ff06-6809-440b-ae40-bc791c12e7b5,ad_7909,travel_deals,banner,mobile,firefox,Windows,Norway,1529,814,101,http://www.dean.com/,,4.43,False,0.0
545,1750289889.0,07145c89-1a11-4f19-b160-af807bc23a19,b005f429-95e3-41ea-ac9f-097432c0e9a9,ad_4149,mobile_app_install,interstitial,desktop,opera,Linux,Mauritius,18,295,51,https://blair.org/,http://daniels.com/,0.64,False,0.0
546,1749650308.0,bb98fd0f-9a9f-4fc7-ba34-93a1e2794f71,f8d22662-d19f-4421-aeb3-70ccb3da433c,ad_9286,mobile_app_install,native,mobile,edge,Windows,Tonga,154,660,248,https://www.harper.com/,https://cruz-moody.com/,1.61,True,100.79
547,1751080445.0,a9243b82-bb2c-498f-ae1d-69f7ea5c4e78,7899e8c5-5a51-4a69-b488-103f12f299e7,ad_4403,back_to_school,banner,mobile,firefox,Windows,British Virgin Islands,996,1018,122,http://smith.info/,http://evans-dixon.com/,2.89,False,0.0
548,1750322737.0,5faccbd2-e75d-4505-9a7e-6f615d0a3bf4,e8a8be69-7a4b-46d9-8070-f3245f7d79bd,ad_5954,back_to_school,native,desktop,opera,iOS,Singapore,1562,946,214,https://www.pittman.com/,,3.17,False,0.0
549,1751037629.0,c58bc437-2ed0-436d-aa1c-d6528cadc2a9,5b8a952e-a4d0-4099-a2b6-4cd7917dca55,ad_3461,fashion_week_special,video,mobile,chrome,Linux,Iceland,184,1062,264,https://stokes.com/,https://www.wilkins.com/,1.46,False,0.0
550,1751302536.0,bb155425-f1d1-4778-98d7-8a26697fd540,83d89e04-6a01-4902-bff4-fc647cd2cc5c,ad_9979,summer_sale_2025,interstitial,tablet,edge,Android,Greece,1555,347,258,http://alvarez.com/,http://santiago.com/,4.95,False,0.0
551,1751443185.0,39c9414c-af1f-4e22-b3cf-dfc1531f876a,62174f67-d012-4e01-8659-8d3916f16c42,ad_1060,streaming_service,banner,tablet,safari,Android,Cuba,1345,358,108,http://www.hartman.com/,https://www.rangel.net/,4.34,False,0.0
552,1749943481.0,3bf5c2d4-0fd9-4538-9aed-e5a4e051d43b,ffd65492-63eb-494c-b850-67d7371dc4aa,ad_4478,holiday_deals,popup,desktop,opera,iOS,Hong Kong,491,795,79,https://www.petersen.com/,,2.29,False,0.0
553,1749240413.0,56378be8-4d4c-484c-80f2-5353e2947f61,933095d1-8386-4d88-96d1-0a1cdec52432,ad_4280,food_delivery,popup,mobile,opera,Android,Lithuania,1124,996,276,https://dougherty-romero.com/,,2.42,False,0.0
554,1750895569.0,25ddd766-da14-4c32-a8bd-68d6bbbb25cc,3aebf2d2-fe2b-41af-9f02-193dfd721aa8,ad_9900,food_delivery,banner,mobile,safari,Linux,Burundi,1824,249,122,http://www.king.com/,https://moyer.com/,3.82,False,0.0
555,1751430253.0,9810a281-e6f7-4e8a-8292-aa13869e4270,5e79894f-335a-4da1-9b05-3743185481b7,ad_8431,tech_gadgets_promo,native,desktop,safari,Android,Gambia,745,516,179,http://www.sandoval.info/,https://james.info/,0.37,False,0.0
556,1751505180.0,3705c12b-056a-4cb6-9097-5017b9640160,e953b90b-0a5b-4e0b-a39d-ea3572725876,ad_8496,back_to_school,native,desktop,opera,Linux,Slovakia (Slovak Republic),220,543,233,http://www.stuart-wilson.com/,https://powell.com/,4.47,False,0.0
557,1751159808.0,f4309da4-a83e-444f-8c70-05dfcbf9d42e,1e996f43-094f-453e-a45f-496c9183a5fa,ad_1144,travel_deals,popup,mobile,chrome,Linux,Cyprus,936,974,264,https://miller-myers.com/,,3.53,False,0.0
558,1750761963.0,e65a9a45-a620-49c1-8a94-c488e238abf6,4f574610-a9a2-4181-b33c-4d9cd8249c61,ad_1893,summer_sale_2025,popup,desktop,edge,iOS,French Guiana,1090,413,27,http://www.williams.com/,http://www.arnold.com/,1.04,False,0.0
559,1749847054.0,303e5e1e-2195-428b-8a5b-79cb06c435ae,03bf9960-cb9b-49b3-8f74-5ca02e812092,ad_1913,fashion_week_special,native,mobile,opera,macOS,British Indian Ocean Territory (Chagos Archipelago),706,172,181,http://www.johnson-gardner.net/,,3.44,False,0.0
560,1750235132.0,4862ef55-f347-4606-b133-d2380e38ad8f,8bdc67d2-7354-4767-b115-a4d9a3265ba0,ad_4100,summer_sale_2025,popup,mobile,safari,macOS,Jersey,1079,738,14,https://henderson.com/,https://www.jensen.com/,2.88,False,0.0
561,1749423811.0,73cd5627-9fbd-4759-b51f-a459675c54b8,a02a9103-e061-40f1-8139-43b92f901cd4,ad_2460,travel_deals,native,mobile,chrome,Windows,Turks and Caicos Islands,682,1073,233,https://www.ramirez.net/,,2.51,False,0.0
562,1751157537.0,715066b9-b734-4cf5-9d30-6e75a9fdc4eb,50953752-9658-4a1b-ae08-e8e348fd4a99,ad_2117,food_delivery,interstitial,desktop,firefox,Windows,Tanzania,1656,889,177,http://austin.org/,http://webster.com/,0.59,False,0.0
563,1750169886.0,0338204c-9089-4e49-9251-a68f24a593e2,d1be819c-ba38-4545-ba0d-755f61cd08ef,ad_9392,travel_deals,popup,tablet,opera,macOS,Tonga,1547,145,124,https://www.shields-gonzales.com/,http://www.neal.org/,2.13,False,0.0
564,1749849524.0,2fec8df0-c25e-49a5-b72d-8259d2b3d3b9,8b04442a-049b-4abb-bc63-58b3b0b9d39b,ad_2023,fashion_week_special,video,desktop,edge,macOS,Mexico,1126,958,70,http://thornton-james.com/,http://www.frederick-clark.com/,3.47,True,38.59
565,1749858996.0,e11c52dd-dbf2-4481-9c2f-65854c3c0ccf,f6f2ade6-6f6d-4259-8355-41fa469cb3fd,ad_4183,streaming_service,popup,mobile,edge,Android,Burundi,699,834,171,http://www.thompson.com/,https://www.rivas-dickerson.com/,1.69,False,0.0
566,1750103410.0,d365605d-7db4-49ab-87ed-d8c1bf94bf0c,36ebd920-494f-45b1-9571-7203b4ce76ff,ad_8222,summer_sale_2025,banner,desktop,safari,Windows,Vanuatu,247,600,140,https://www.hamilton-frederick.biz/,,3.84,True,466.1
567,1749540683.0,e0ae8ea5-52d0-4370-92af-81ee0028fc1d,c5936f7d-1a42-4da3-ba0d-d96a10f16011,ad_4608,holiday_deals,interstitial,mobile,chrome,Linux,Suriname,979,806,241,http://price-peters.biz/,,3.59,False,0.0
568,1751201299.0,5770d06e-b12b-409b-b1e7-973828126242,89fca67a-cdc0-43eb-bc37-07ccf644a757,ad_1605,holiday_deals,interstitial,mobile,firefox,Windows,Martinique,97,52,99,https://donovan.org/,https://www.hughes.biz/,3.67,False,0.0
569,1750141201.0,8e510630-bb67-4846-8b73-2cd0957560b7,6c345f60-31b2-4acb-b8ea-71e5f90827f1,ad_9900,back_to_school,popup,tablet,chrome,macOS,United Kingdom,1231,1007,105,https://bird.com/,https://www.goodman.org/,1.09,False,0.0
570,1750965987.0,aa213a51-3956-4d7f-9cc0-491379e1d582,cdbd135c-beb9-4a2c-bb7a-3e359f8c7916,ad_4224,streaming_service,popup,mobile,firefox,Linux,Kyrgyz Republic,406,409,75,http://gonzalez.net/,http://www.carroll.org/,2.97,False,0.0
571,1750579864.0,3d1f65bf-8bf5-4e54-bedb-169200378da0,0724b9d4-cf4c-40cd-a0d3-dd8bad845747,ad_5846,travel_deals,video,mobile,firefox,Linux,Zambia,89,750,12,http://mejia.net/,,3.11,False,0.0
572,1751401973.0,8b1096a7-97ff-4403-ba7a-f02f2dcaf746,a549e2d2-ddcb-45d2-a060-59e66c054a8b,ad_1508,holiday_deals,popup,desktop,safari,Windows,Tunisia,974,668,113,http://townsend.biz/,https://www.wolf-mason.com/,0.86,False,0.0
573,1750179154.0,78ac44ac-f69e-4194-94f8-10ed9c8af431,acab57f0-8cae-415a-add1-cede38f6902c,ad_6084,travel_deals,popup,tablet,safari,iOS,Slovakia (Slovak Republic),308,216,78,https://conway-morgan.net/,,2.64,False,0.0
574,1750545850.0,f4d5d1b0-a5b5-4e1e-b425-27b7f84db78f,5dab5bbc-a338-41ea-a8d9-3f7701602bf7,ad_3144,food_delivery,popup,desktop,chrome,Linux,Kiribati,1339,801,36,http://kelley.org/,http://www.king.info/,4.01,True,133.61
575,1751096492.0,c534eb97-2c5a-4ba8-a1a3-a25894cd9bca,344c8279-ff10-444b-9ba0-b118a45dd872,ad_2133,tech_gadgets_promo,interstitial,tablet,firefox,iOS,Costa Rica,882,893,105,http://www.thompson.com/,,2.94,False,0.0
576,1751229389.0,ade092dc-647d-4109-a260-c04e62f4a42d,be95b27a-9a95-4233-8415-99e417f2390a,ad_5807,tech_gadgets_promo,interstitial,tablet,chrome,Android,Ethiopia,1150,16,78,http://mahoney.info/,http://www.bailey-barnett.com/,3.54,False,0.0
577,1750261929.0,2905a0de-6ac6-4c91-96ba-8b5eb953957f,9bdc920c-21ab-4ddf-9828-c29948789cb0,ad_2667,food_delivery,video,desktop,firefox,Linux,United States of America,1063,402,91,https://wade.com/,https://www.lopez.com/,2.4,False,0.0
578,1749502627.0,759fa0e4-5a66-4af3-ac36-ffcbd910872a,20f7ae13-525b-43f6-bc27-1382af6a94bb,ad_5524,tech_gadgets_promo,native,tablet,firefox,Windows,Bulgaria,1008,107,183,http://www.horton.com/,,0.97,False,0.0
579,1749935267.0,8b12a0c8-bdc9-49be-87ab-6abe11d11772,e1effb3a-22d6-44a6-a1c7-eea816a76ebd,ad_8663,food_delivery,interstitial,tablet,safari,Windows,Zambia,1617,945,135,https://frazier.info/,,2.32,False,0.0
580,1749175343.0,904d5ec8-4e10-4f35-906b-ca9d34f10034,38c9883d-9398-4d9d-8427-006463ea3616,ad_2393,fashion_week_special,interstitial,desktop,edge,Linux,Papua New Guinea,562,995,131,https://henson.com/,,3.97,False,0.0
581,1751310257.0,61ba0aef-d806-43f4-8b86-f9691053be80,3d841efe-7fe7-4885-9edd-aa09a4eee202,ad_5144,holiday_deals,interstitial,mobile,firefox,iOS,Martinique,751,211,202,https://guerrero.org/,https://perez-simmons.net/,0.72,False,0.0
582,1751468492.0,13d07d93-b4fd-4fd1-8fc3-284bb7affdfe,db0a2605-b360-4c89-98d3-0724f2897c49,ad_1952,summer_sale_2025,popup,desktop,edge,Linux,Syrian Arab Republic,980,611,205,http://valencia.org/,,2.55,True,396.34
583,1751017162.0,85dcc3e7-5593-4b81-ba28-116c24e3a5b5,ba089413-73ff-400d-9d71-4aea9b8ba13f,ad_9340,back_to_school,native,desktop,chrome,Linux,Venezuela,158,894,210,http://houston-garcia.biz/,http://www.cobb.com/,3.74,False,0.0
584,1751156347.0,34ae009d-a47b-4457-94fb-62faf0daa3a9,f0cb6f3a-39e0-48b7-9228-c77089dcc32a,ad_7380,mobile_app_install,native,mobile,chrome,Android,Barbados,1733,280,79,https://oconnor-scott.com/,http://walter-walsh.com/,3.27,False,0.0
585,1749170977.0,0caf28e0-8cd8-4f45-8de6-b51c2f1b4b1c,05a56b8b-1c91-4ebd-bb6a-51d907b4c14f,ad_4707,summer_sale_2025,video,tablet,safari,Windows,Honduras,822,676,45,http://www.rivera.biz/,,3.78,False,0.0
586,1751321778.0,32c40896-55a3-47f6-a250-cae1f46cbcad,bb56dde3-13ef-4eb0-ae72-de78d48f3852,ad_6980,fashion_week_special,banner,mobile,chrome,Linux,Guatemala,272,530,216,https://www.hall-callahan.com/,http://calderon-brooks.biz/,1.69,False,0.0
587,1750420099.0,356bde21-c64c-4344-a693-2c7e9effbe98,99103906-50af-4168-9c75-8c3bff0f5bed,ad_8211,food_delivery,banner,mobile,safari,macOS,Ukraine,207,384,275,https://www.erickson.org/,http://hudson-lynch.org/,4.48,False,0.0
588,1750876939.0,d8afe035-4d90-4137-a50e-caa6d8bca491,4c3d3d55-15ef-433a-b515-3f5551e27cc9,ad_2423,fitness_challenge,native,desktop,firefox,macOS,Turkey,1910,832,51,http://www.harris.com/,https://www.walton.info/,2.26,False,0.0
589,1750291365.0,2d40183f-70e0-4770-9ade-d37aaa8462b3,f3e6e5e0-6e30-4e9c-8b3d-f413989af756,ad_4426,travel_deals,banner,tablet,opera,iOS,Gabon,1236,1080,162,https://perez-boyd.info/,http://www.perez-michael.net/,3.91,False,0.0
590,1751080395.0,6f381a4c-c9f9-406c-a0a9-16aceebbe46e,3fef93df-03a7-4539-89ca-f638e1f439ed,ad_9998,streaming_service,banner,mobile,firefox,iOS,Estonia,610,324,237,https://lewis.org/,https://www.jarvis-torres.com/,3.09,True,240.53
591,1749243296.0,3ae5ea22-3bdd-4299-a1b6-ef080fcc3e6a,a863a914-c073-4202-a2ae-e5e962be6908,ad_7177,streaming_service,video,mobile,safari,Windows,Christmas Island,1748,1004,41,http://pearson.com/,http://butler-marshall.com/,1.16,False,0.0
592,1750250902.0,07af6d95-c761-4338-bba5-2a1006671fc6,5b740e35-3b23-46a5-b788-ecbe490dab8d,ad_9874,fitness_challenge,video,desktop,safari,iOS,Isle of Man,714,564,129,http://gutierrez-wilson.com/,,0.13,False,0.0
593,1749645920.0,3f9333f1-861c-4ecf-a671-5d4a2c93bd66,e1d90447-edc8-4296-be40-5ebe6fefe57b,ad_5279,fashion_week_special,popup,mobile,chrome,macOS,New Zealand,1204,217,231,http://www.crawford.com/,https://brewer-russell.com/,0.89,False,0.0
594,1750762373.0,0a14d684-d4f7-4deb-8f3c-9c329aeeaf42,82c81c09-2b0e-4057-bbbe-f0b447ad2585,ad_6637,fashion_week_special,native,tablet,chrome,Android,France,301,43,87,https://www.jackson-brock.info/,,0.32,True,398.96
595,1750384881.0,31e4920a-d527-4881-a263-9cf4c678a55d,719b8a14-fbd5-40cb-afd1-0f205352d32d,ad_9428,mobile_app_install,popup,desktop,opera,iOS,Nicaragua,1827,740,31,http://hernandez.com/,http://www.moyer.com/,2.34,False,0.0
596,1749254292.0,0a7c24f4-fd81-4712-92cc-74bf2dfd9579,65c9cdc8-c2f2-4610-a4ac-56ddb4499960,ad_3712,fashion_week_special,video,desktop,firefox,iOS,Bahamas,692,426,5,https://torres.com/,http://www.garner.com/,3.18,False,0.0
597,1750577269.0,fbf18d40-00f7-4dc1-914a-58b2cd348698,e15f6d95-cc52-4c16-a714-8e359283e070,ad_1894,tech_gadgets_promo,interstitial,mobile,safari,macOS,Uganda,283,27,121,https://barrett.com/,http://www.drake.com/,2.58,False,0.0
598,1751430666.0,cf509376-e0c4-4042-a07a-6235c32308a4,a03179c1-ae43-4d4a-b006-9e92760191aa,ad_1038,travel_deals,interstitial,mobile,firefox,Android,Syrian Arab Republic,873,1036,261,http://www.mcgee-trujillo.com/,,0.61,False,0.0
599,1749940522.0,5d484858-b822-4f46-8e4d-2cfdccada725,69304157-32b8-4179-97e6-d94f3980006a,ad_4095,food_delivery,popup,mobile,firefox,macOS,Cyprus,1572,769,94,http://www.pearson-dunlap.com/,http://www.kramer.info/,2.61,False,0.0
600,1749592949.0,353a79e7-d534-4138-8fb1-1751ea78d5d2,b9967341-f23d-44f8-a089-6122646433d7,ad_2046,holiday_deals,video,mobile,firefox,iOS,Marshall Islands,1086,939,120,https://www.hale.com/,https://taylor-orozco.com/,4.13,False,0.0
601,1750951615.0,7e00d2b8-1e2a-47f2-8c03-8d921046256b,63eb7b5c-25f4-4828-bc15-db3585b33852,ad_2885,fashion_week_special,interstitial,tablet,safari,Windows,Croatia,1869,48,256,https://crawford-wilson.com/,http://lynch.com/,1.31,False,0.0
602,1749908827.0,522dc447-c8a5-4ca0-9ce9-0a01077f7dfc,9860d6a2-0750-46e2-b331-23b0ae37c88e,ad_1704,travel_deals,interstitial,mobile,safari,Linux,Ecuador,123,958,132,https://copeland-ray.org/,http://www.garcia.com/,1.7,False,0.0
603,1750548081.0,9164bbab-0528-43b8-abaf-f4d166022cd1,aaf78c80-021c-44e7-9851-bcdd37f88836,ad_9932,holiday_deals,interstitial,tablet,edge,Windows,El Salvador,1042,1030,106,http://www.white.biz/,https://jackson-melendez.com/,4.8,False,0.0
604,1751280949.0,3e48d667-64f1-418a-ad87-998361b6e84d,ba7dfad7-308c-47de-931f-87c8dcfa16e3,ad_8837,fashion_week_special,video,tablet,chrome,Android,Nepal,848,88,150,https://www.francis.net/,,0.31,False,0.0
605,1750387178.0,c9bd0c44-b621-4442-a14c-b0016ad69e2c,0c089124-3ce9-4517-9e43-e34fba05f0bc,ad_1357,tech_gadgets_promo,interstitial,desktop,safari,Android,Solomon Islands,189,307,195,http://www.howard.com/,https://mccall.org/,2.72,False,0.0
606,1749214604.0,f6ec700e-3676-48f0-a305-166f9a0677f9,cd5e20e9-bf73-42c4-8c04-6c171d10b862,ad_2296,food_delivery,native,desktop,opera,iOS,Bouvet Island (Bouvetoya),14,96,151,http://fox-sanchez.biz/,https://ross-norman.com/,2.25,False,0.0
607,1750714155.0,6d8a4ff3-637c-46a7-96d8-4b6aab0df545,76bf37ad-e0ce-4db2-9a61-d5c07e43164e,ad_2977,back_to_school,native,desktop,opera,macOS,Uzbekistan,1671,472,62,http://www.black.com/,http://www.anderson.com/,4.75,False,0.0
608,1750145781.0,045d6524-66ea-40af-b7a3-b2e54db36d14,4a165b65-dfba-4aaa-be4a-9a18c1233941,ad_9605,mobile_app_install,native,tablet,edge,Windows,Luxembourg,963,886,213,https://www.davis.com/,http://www.walker.biz/,4.93,False,0.0
609,1749700364.0,a5af2967-ac90-4d6b-a7ca-8b524249e197,a0880ea2-d25f-4e2a-9acb-93279cb3388c,ad_8318,back_to_school,video,tablet,edge,iOS,Guatemala,1515,919,107,http://williams-jones.com/,,0.79,False,0.0
610,1749171897.0,42fc901a-1e88-4e02-9fc0-f04ec148f674,1d791445-e9ff-49e1-98c8-a75742a3fcd3,ad_7963,fashion_week_special,banner,tablet,firefox,Android,Ecuador,1586,75,46,https://www.golden-riley.com/,https://www.glenn.biz/,3.53,False,0.0
611,1751491904.0,60fd030e-7253-45ed-bfb6-7af67bbfa995,399beeec-875f-4f31-9865-9baee261b0fd,ad_4861,holiday_deals,banner,mobile,firefox,macOS,China,835,737,174,https://www.morton-anderson.com/,https://www.wilson.com/,1.03,False,0.0
612,1751034395.0,86aae5bc-b834-436d-82b4-30d645cb3ff4,3a3ea5e2-9670-4d51-97c6-e12c3d57c049,ad_8898,mobile_app_install,banner,desktop,opera,Linux,Rwanda,1300,469,36,https://www.glover-yates.org/,http://www.cline.com/,4.34,False,0.0
613,1750256208.0,41aa707b-892d-4f8b-9085-d01aea0053e1,5c7ea552-edc6-4c16-8220-eea6a443d33a,ad_6145,fitness_challenge,popup,desktop,safari,macOS,United States of America,1743,960,258,http://www.briggs.com/,http://duffy-olson.com/,3.81,False,0.0
614,1749323490.0,3a764105-6fbc-45fb-84f0-53745def7d85,a072843f-649e-4a36-a8d8-a2fc14d17c2a,ad_5156,travel_deals,interstitial,mobile,safari,Android,Saint Vincent and the Grenadines,1599,453,187,https://www.thompson.info/,,4.74,True,352.23
615,1749922418.0,2af46fe2-40a5-49a0-9f72-a67111149b7c,87e219b7-099b-48a4-8b81-9c7480a42344,ad_7689,summer_sale_2025,banner,desktop,edge,Linux,Brazil,1340,63,166,http://www.abbott-watson.com/,http://patterson-robertson.com/,1.29,False,0.0
616,1749489206.0,d41e1c53-414b-4048-bbf2-4248d7e3722b,e341ddd0-fa2f-4e26-b6f8-7b76057157e7,ad_2221,tech_gadgets_promo,banner,tablet,chrome,macOS,Vanuatu,1370,123,86,http://www.brady.com/,,1.5,False,0.0
617,1751333499.0,1f67eddd-26e6-4a61-850d-0e38e61de759,7d421625-1b94-41bf-8ed8-34a234eb6808,ad_3898,mobile_app_install,interstitial,desktop,firefox,Android,Western Sahara,1139,176,260,http://www.hamilton.org/,http://ibarra.com/,3.53,False,0.0
618,1751357193.0,a0bd88d9-2ab1-43f3-bd5d-dbf52201b9e9,f2240def-65b3-4571-95d4-fe7cea5ef4e1,ad_8104,travel_deals,popup,mobile,opera,Windows,Togo,1532,233,147,http://jackson-diaz.com/,https://burke-clark.com/,3.49,False,0.0
619,1750207703.0,ad0ba8a6-d4dc-4b07-99b1-d37c4ac76f64,70ca304b-c4a6-4796-a7bf-bd80fa6e00c0,ad_4683,mobile_app_install,interstitial,mobile,safari,macOS,Montenegro,1369,751,9,https://stone.com/,https://wilson.com/,4.54,False,0.0
620,1751457613.0,299389ad-e477-4de0-a97d-55c55b00d573,aca535f5-3ba0-485f-950f-8761d3974630,ad_3762,summer_sale_2025,video,mobile,firefox,iOS,United States Minor Outlying Islands,259,1069,281,http://hahn.com/,,3.43,False,0.0
621,1750203933.0,700fedb5-3e0a-4c55-a638-3dee168cb23a,9cda7383-f88f-4a05-8a74-e3fa44a84cc0,ad_9249,travel_deals,popup,desktop,edge,iOS,Cyprus,1021,20,136,http://www.hunter.com/,,0.8,False,0.0
622,1751001533.0,c041216c-b4ea-4260-87b6-3f1a86de08ee,38337dc9-9ab4-46e2-b6b7-dc56836d03a5,ad_8539,holiday_deals,popup,desktop,safari,Android,Saint Vincent and the Grenadines,1064,881,250,http://rodriguez.biz/,http://simpson.com/,3.7,False,0.0
